,url,ingredients,label
ぶりのソテー♡手軽なあっさりタルタルで♪,https://cookpad.com/recipe/4296417,"['ぶりの切り身', '塩\u3000こしょう', '玉ねぎ', 'レモン汁', 'ケイパー']",2
鱈のムニエル～塩こうじと豆乳のソース～,https://cookpad.com/recipe/3825704,"['鱈', '液体塩こうじ', 'しめじ', 'エリンギ', '液体塩こうじ', '豆乳', 'ドライパセリ', 'バター']",2
鱈のでんぶを手作り＊鱈でんぶご飯♪ ,https://cookpad.com/recipe/4305379,"['鱈の切り身', '日本酒', '鱈の汁', '日本酒', '本みりん', '・トッピング']",2
ウチはツナで！大好き♡蓮根 はさみ揚げ♡,https://cookpad.com/recipe/4116016,"['蓮根', 'ツナ', '玉ねぎ', '天ぷら粉']",2
魚とは感じない(^^♪もろチーズかつ,https://cookpad.com/recipe/4360466,"['もろ切り身', 'スライスチーズ', '生卵', 'サラダ野菜']",2
お弁当に◎タラの磯辺揚げ,https://cookpad.com/recipe/3679850,['生タラ'],2
簡単！カラッとジューシー☆ししゃもフライ,https://cookpad.com/recipe/4319997,['ししゃも'],2
基本の魚・サバの味噌煮♪簡単,https://cookpad.com/recipe/4328933,"['サバ', '味噌']",2
鰤のポン酢マスタードソースがけ〜★,https://cookpad.com/recipe/4341863,"['鰤切り身', '粒マスタード', 'バター', '彩り用カイワレ']",2
簡単！真鱈DEカレー風味ムニエル♪,https://cookpad.com/recipe/3735375,"['真鱈の切り身', 'バターORマーガリン']",2
洋風！ぶり大根(わさび風味),https://cookpad.com/recipe/4245769,"['ぶり', '大根', 'パプリカ', 'ブロッコリーの茎']",2
野菜たっぷり★鯖の南蛮漬け,https://cookpad.com/recipe/4364293,"['鯖', '玉ねぎ', '人参', 'セロリ', 'ピーマン', 'すし酢', '鷹の爪']",2
キャプスキでぶりのフィッシュ･カレー,https://cookpad.com/recipe/4307079,"['ぶりのあら', '北あかり', '玉ねぎ', 'ホットオイル', 'ほうれん草', '粗挽き唐辛子', 'バーモント･カレー']",2
白身魚のヴァンブランソース〜菜の花添え,https://cookpad.com/recipe/4325835,"['鱈', '├塩胡椒', '└片栗粉', '無塩バター', '無塩バター', '生クリーム', 'ローレル', 'ハーブ類', '菜の花', 'プチトマト']",2
レンジで簡単＊太刀魚のピリ辛中華餡掛け,https://cookpad.com/recipe/4206456,"['太刀魚', '豆板醤チューブ']",2
ほっこりやさしい味♪サバの味噌煮,https://cookpad.com/recipe/4283761,"['サバ', '\u3000味噌A', '\u3000醤油', '\u3000酒', '\u3000砂糖', '\u3000水', '\u3000味噌B', '\u3000酢', '\u3000片栗粉', '\u3000生姜']",2
鱈(Cod)のあんかけ焼きそうめん南蛮風,https://cookpad.com/recipe/3810248,"['鱈白身魚なんでも', '玉ねぎ', 'パプリカ', '椎茸', '片栗粉+小麦粉を1：1で', 'a.水', 'a.醤油', 'a.砂糖', 'a.酢', 'a.鶏がらスープの素', 'a.塩', '黒酢', 'そうめん']",2
ぶり大根(あっさり塩味 簡単バージョン),https://cookpad.com/recipe/4275982,"['ぶり', '大根', '出汁昆布']",2
ワインに合う♪鱈のムニエル,https://cookpad.com/recipe/3733501,"['たら', 'レモンスライス', '椎茸', '市販のポテトサラダ', '粉チーズ', 'わさびマヨネーズ', 'バルサミコ酢', 'にんにくチューブ']",2
ブリ大根,https://cookpad.com/recipe/4221723,"['ブリ', '大根', '├煮魚醤油', '└水', '米のとぎ汁']",2
レンジで簡単♪さばのコチュジャン蒸し,https://cookpad.com/recipe/854837,"['さばの切り身', '長ネギ', 'コチュジャン', 'チューブのおろししょうが', 'チューブのにんにく']",2
イシスキでぶりアラ(＋カマ)の塩焼き,https://cookpad.com/recipe/4257469,"['ブリのあら島根産・天然物', 'メークイン', 'ホットオイル']",2
鯛めし桜入り,https://cookpad.com/recipe/4275687,"['米', '鯛の中骨と尾とヒレ', '桜の塩漬け', '昆布']",2
今日の夕食に♪サバと蓮根の照り焼き風炒め,https://cookpad.com/recipe/4084419,"['塩サバ', 'れんこん', 'ゴマ']",2
ぶりのガーリックバターソテー,https://cookpad.com/recipe/3696835,"['ぶり', 'バター']",2
毛ガニの味噌汁〜具沢山に満足♡,https://cookpad.com/recipe/3090214,"['茹で毛ガニ', '昆布', '日本酒', '人参', '大根', 'じゃが芋', '玉ねぎ', '生椎茸', '長ネギ', '鰹だしの素', '白粒味噌', '絹ごし豆腐']",2
魚嫌いでも食べやすい★ブリの和風ナゲット,https://cookpad.com/recipe/4229884,"['ブリ', 'はんぺん', 'ハーブソルト', '卵', '中濃ソース', '蜂蜜']",2
鯖の照焼き フライパンで簡単 美味しい♡,https://cookpad.com/recipe/4126901,"['塩さば', '金ごま']",2
みそ味★卵入り【漬サーモンのとろろ丼】♪,https://cookpad.com/recipe/3907310,"['刺身サーモン', '生姜すりおろし', '大葉', '長芋', '味噌', '和風顆粒ダシ', '卵黄', '焼きのり', 'ご飯']",2
とろ～り♡海老ときのこのクリームパスタ♪,https://cookpad.com/recipe/4223106,"['パスタ', '海老', 'しめじ', 'にんにくみじん切り', '生クリーム', 'ウスターソース', 'コンソメ', 'マジックソルトor塩こしょう', 'パセリ']",2
☺身がプリプリ☆簡単に作れるあさりご飯☺,https://cookpad.com/recipe/3267755,"['白米', 'あさり', '薄口しょうゆ', '薄口しょうゆ\u3000大さじ３の代わりに']",2
☺醤油不使用☆簡単♪シンプル牡蠣ご飯☺,https://cookpad.com/recipe/2968645,"['牡蠣', '昆布だし', 'お米']",2
夫が愛する♡アジの蒲焼丼,https://cookpad.com/recipe/3077650,"['アジ', '強力粉', 'ご飯', '焼き海苔', '醤油・みりん・酒', '青ネギ、大葉など', 'ごま、七味など']",2
BBQにも☆タコと菜の花のアヒージョ,https://cookpad.com/recipe/3819662,"['たこ', '菜の花', 'クレイジーソルト']",2
★超簡単な本格フレンチ★ホタテのポワレ,https://cookpad.com/recipe/4205767,"['ホタテ貝柱', 'トマト', '玉ねぎ', '無塩バター', '無塩バター', 'レモン汁']",2
簡単！ホタテの貝柱DEカレーライス♪,https://cookpad.com/recipe/3816755,"['ホタテ貝柱', 'バター', '玉ねぎ', 'カレールー', 'ご飯']",2
半熟卵と牡蠣・きくらげのオイスター炒め,https://cookpad.com/recipe/2902864,"['卵', '牡蠣', '長ネギ', 'きくらげ', 'ウエイパー']",2
簡単なのに本格派の味！味噌仕立ての牡蠣鍋,https://cookpad.com/recipe/4132058,"['合わせ味噌', 'おろしょうが', '白菜', 'きのこ類', '白ねぎ', '豆腐', 'ささがきごぼう', '生牡蠣', '生姜の細切り・白髪ねぎ等', '麺類']",2
カキ（牡蠣）のペースト,https://cookpad.com/recipe/3688443,"['加熱用生カキ', '日本酒']",2
簡単！牡蠣DE絶品なめろう♪,https://cookpad.com/recipe/3710687,"['牡蠣', '味噌', 'ねぎ']",2
白菜とホタテの熱々旨々♡,https://cookpad.com/recipe/3640291,"['白菜', 'ホタテ']",2
菜の花とホタテの白ワインソテー,https://cookpad.com/recipe/3807170,"['菜の花', 'ホタテ貝柱', '黄パプリカ', '胡桃']",2
牡蠣とポテトと野菜の和グラタン♪,https://cookpad.com/recipe/3685922,"['牡蠣', 'じゃがいも', 'ブロッコリー', '玉葱', 'ウインナー', 'マーガリンorバター', '生クリーム', '牛乳', 'コンソメキューブ', '味噌', '溶けるチーズ']",2
牡蠣トロ,https://cookpad.com/recipe/4192174,"['牡蠣', 'マグロ', 'きざみネギ', 'うすくち醤油', '粉チーズ', 'レモン汁']",2
牡蠣とアボカドのなめろう,https://cookpad.com/recipe/4188297,"['牡蠣', 'アボカド', '味噌', 'うすくち醤油', 'レモン汁']",2
★牡蠣キムチ鍋（굴김치찌개）。,https://cookpad.com/recipe/4155027,"['牡蠣', 'キムチ', '豆腐', 'キャベツ', '春菊', 'コチュジャン', 'ダシダ']",2
かきのピリ辛味噌炒め,https://cookpad.com/recipe/3321896,"['かき', '長ねぎ', 'ブロッコリー', '大根おろし', '赤味噌・酒', '豆板醤・砂糖']",2
絶品！レタスと海老DE海鮮パラパラ炒飯♪,https://cookpad.com/recipe/4285174,"['ご飯', 'むき海老', 'レタス', '卵']",2
簡単！ホタテのはさみ揚げ(梅マヨ風味),https://cookpad.com/recipe/3700449,"['ホタテ', 'ひき肉', '梅干し', '小麦粉卵パン粉']",2
和洋中な♪帆立とポテトのさっぱり炒め♡,https://cookpad.com/recipe/1130075,"['帆立', 'じゃがいも', 'しめじ', 'きび砂糖', '黒酢', 'ウェイパー']",2
ビーツとシーフードのマリネ✿,https://cookpad.com/recipe/4258534,"['ビーツ', '枝豆', 'むき海老', 'ベビーホタテ', '白ワインビネガー\u3000又は酢', 'レモン汁', 'ハチミツ', '黒コショー', 'パセリ']",2
簡単！牡蠣と水菜DEワンポットパスタ♪,https://cookpad.com/recipe/3753928,"['パスタ', '牡蠣', '水菜', '昆布出汁', 'バターかマーガリン']",2
牡蠣と舞茸と白菜とベーコンDEミルク煮♪,https://cookpad.com/recipe/4133578,"['白菜', '牡蠣', '舞茸', 'ベーコンスライス', '牛乳', 'コンソメキューブ', 'バター']",2
牡蠣のうまダレ中華和え 豆苗添え,https://cookpad.com/recipe/3750081,"['牡蠣', 'a生姜すりおろし', 'にんにくすりおろし', 'a砂糖', 'aオイスターソース', 'aナンプラー', 'a鶏ガラスープの素', 'aごま油', 'a食べるラー油', '豆苗']",2
焼きパン粉で！揚げない牡蠣フライ,https://cookpad.com/recipe/4173423,"['牡蠣', '小麦粉卵']",2
マッシュポテトと＊牡蠣のチーズ焼き＊,https://cookpad.com/recipe/4296370,"['牡蠣', 'マッシュポテト', 'ピザ用チーズ', '粉チーズ', '日本酒', '塩、胡椒']",2
簡単！旬の牡蠣deふわふわお好み焼き♪,https://cookpad.com/recipe/4137689,"['牡蠣', 'お好み焼きの粉', '卵', 'キャベツ', '天かす', '青のり・鰹節', 'ポン酢しょうゆ']",2
大阪の味裏メニュー！牡蠣のどて焼き,https://cookpad.com/recipe/3658134,"['加熱用牡蠣', '白味噌', 'いりこ出汁の素', '↑どて焼きの残り汁があれば印の代わりに', '七味', '刻み葱']",2
簡単おつまみ。キムチ入り牡蠣のピカタ。,https://cookpad.com/recipe/4125431,"['牡蠣', '卵', 'キムチ', '七味']",2
液体塩こうじでホタテと菜の花の中華風炒め,https://cookpad.com/recipe/3707077,"['ホタテ貝柱', '液体塩こうじ', '菜の花', '白ネギ', '唐辛子', '液体塩こうじ']",2
かき豆腐の土手鍋 韓国風 簡単で美味しい,https://cookpad.com/recipe/4189437,"['キムチ', '大根', '人参', 'えのき', '豆腐', '牡蠣剥き身', '春菊', '赤味噌', 'コチュジャン', 'ダシダ']",2
３分★ピリ旨【ホタテの明太子とろろ芋】,https://cookpad.com/recipe/4294203,"['お刺身用ホタテ', '長芋', '明太子', '大葉', '小葱']",2
旬★豚汁アレンジ【牡蠣の味噌バター豚汁】,https://cookpad.com/recipe/4165263,"['冷凍）牡蠣', '豚小間切れ肉', 'ごぼう', '人参', 'じゃが芋', '長ネギor玉ねぎ', '大根', '木綿豆腐', 'しいたけ', '小葱', '和風顆粒だし', '味噌', 'バター']",2
絶品★プルプル★栄養満点【カキの味噌汁】,https://cookpad.com/recipe/3813904,"['カキ貝', '和風顆粒だし', '味噌', '小葱']",2
★佃煮屋さん風！牡蠣の時雨煮,https://cookpad.com/recipe/3013726,"['牡蠣', '生姜千切り', 'a酒', 'aザラメ', 'aみりん', 'a醤油']",2
牡蠣のニラ玉,https://cookpad.com/recipe/4123237,"['牡蠣', '溶き卵', '粉チーズ', 'ニラみじん切り']",2
おせちにベビーホタテの照り煮♪,https://cookpad.com/recipe/2920509,['ベビーホタテ'],2
かきプリプリ、クリームパスタ　簡単,https://cookpad.com/recipe/3717797,"['牡蠣', 'アスパラガス', 'パスタ麺', '牛乳', 'ガーリックパウダー']",2
簡単☆ホタテのカルパッチョ,https://cookpad.com/recipe/2964660,"['ホタテの貝柱', 'ナンプラー', '塩レモンペースト', 'ベビーリーフ', '岩塩', 'ワインビネガー']",2
炙りホタテの生春巻き ,https://cookpad.com/recipe/3773839,"['ホタテ', '生春巻の皮', '巻き込みの具材', 'レモン']",2
ゴボウのダブルオイスター炒め♪,https://cookpad.com/recipe/4153162,"['牡蠣', 'ゴボウ', 'ブロッコリー', 'お酒']",2
ホタテのソテー☆液体塩こうじでしっとり♪,https://cookpad.com/recipe/3709224,"['ホタテ貝柱', '液体塩こうじ', 'ミックスペッパー', 'イタリアンパセリ']",2
旬【牡蠣とベーコンのアヒージョパスタ】♪,https://cookpad.com/recipe/4190241,"['乾）スパゲティ', '冷凍）牡蠣', 'しめじ', 'ブロックベーコン', 'にんにくチューブ', '輪切り唐辛子', '乾）パセリ']",2
ホタテと春野菜の中華炒め♪,https://cookpad.com/recipe/3848751,"['ホタテ', '菜の花', 'ほうれん草', '長ネギ', '絹さや', 'トマト', 'しめじ', 'ナンプラー']",2
帆立で❤️酒粕チーズ入りクラムチャウダー,https://cookpad.com/recipe/4209641,"['ベビー帆立', 'じゃがいも', '玉ねぎ', '人参', 'カボチャやキャベツ', 'ベーコン', '顆粒洋風ダシ', '牛乳', '生クリーム', '酒粕', '白みそ', 'とろけるチーズ', 'パルメザンチーズ']",2
牡蠣とマッシュルームのオイル漬け,https://cookpad.com/recipe/3702294,"['牡蠣', 'ブラウンマッシュルーム', 'ホワイトマッシュルーム', 'ハーブソルト', 'ピュアバージンオイル', '鷹の爪']",2
亜鉛たっぷり！美味しい牡蠣フライ,https://cookpad.com/recipe/3013809,"['牡蠣', '溶き卵', '塩・白胡椒']",2
牡蠣とベーコンとしめじのピリ辛炒め煮♪,https://cookpad.com/recipe/4101292,"['生むき牡蠣', 'ベーコン', 'しめじ', '粗挽き黒胡椒', '豆板醤']",2
酒蒸し風牡蠣のおろしあえ,https://cookpad.com/recipe/2072000,"['生ガキ', '大根おろし', '味ぽん']",2
するめいかのたまり漬け　ルイべ仕立て,https://cookpad.com/recipe/3962124,"['刺身用するめいか', '出し昆布', '鷹の爪', '煮切り酒', '煮切りみりん', '濃口醤油', '万能ねぎ', '大根おろし']",2
旬★風味抜群【牡蠣のみそ鍋焼きうどん】♪,https://cookpad.com/recipe/4168485,"['ゆでうどん', '冷凍）牡蠣', '卵', 'なると', 'ほうれん草', '小葱', '和風顆粒だし', '味噌', '生姜すりおろし']",2
牡蠣のオイル焼き,https://cookpad.com/recipe/4165747,"['牡蠣', 'ブロッコリー', 'ダシダ']",2
牡蠣のバター焼きのせ☆厚揚げ豆腐ピザ,https://cookpad.com/recipe/4276871,"['生牡蠣', 'バター', '厚揚げ豆腐', 'みそ、みりん', '青葱', 'ピザ用チーズ']",2
博多屋台の味３★オイスターソース焼き！,https://cookpad.com/recipe/1147945,"['イカ', '玉葱', 'ピーマン', '塩・コショー']",2
まるで本物！ ホタテのヒモのチャンジャ風,https://cookpad.com/recipe/4005847,"['ホタテのヒモ', '長ネギ', 'きゅうり', 'コチュジャン', 'お塩']",2
海老と白菜の中華炒め,https://cookpad.com/recipe/4190294,"['海老', '白菜', '味噌', '中濃ソース']",2
冷凍牡蠣のぷっくりスープ。,https://cookpad.com/recipe/3485365,"['冷凍牡蠣', 'ダシダ', 'ズッキーニ']",2
簡単！牡蠣の本格中華炒め(つゆだく),https://cookpad.com/recipe/4153723,"['牡蠣', '白菜', 'ぶなしめじ', '紹興酒', '白コショウ', '花椒']",2
豪快＆簡単！殻ごと帆立貝DEアヒージョ♪,https://cookpad.com/recipe/3659371,"['殻つき活帆立貝', '鷹の爪']",2
ピリ辛！旨っ♪シラチャーえびマヨ,https://cookpad.com/recipe/3701001,"['えび', 'ガーリックパウダー', 'シラチャーチリソース']",2
